surveyid,village,survey_date,femaleres,age,married,children,hhsize,edu,asset_livestock,asset_durable,asset_phone,asset_savings,asset_land_owned_total,asset_niceroof,cons_ed,cons_social,cons_other,ent_wagelabor,ent_ownfarm,ent_business,ent_nonagbusiness,ent_employees,ent_nonag_revenue,ent_nonag_flowcost,ent_farmrevenue,ent_farmexpenses,ent_animalstockrev,labor_primary,wage_expenditures,durable_investment,nondurable_investment,given_mpesa,amount_given_mpesa,received_mpesa,amount_received_mpesa,net_mpesa,saved_mpesa,amount_saved_mpesa,early_survey,depressed,day_of_week
821,27,04-Sep-61,1,20.0,1,3,6,10,724.60321,255.44513999999998,0.0,0.0,8.0,0,0.22688441,3.6701891000000004,12.491988000000001,0,1,0,1,0,8.0076847,0.0,13.346142,1.6860625,81.678391,0,0,989.6575300000001,16.32678,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1049,23,02-Oct-61,1,61.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,2
55,3,22-May-60,1,49.0,1,6,9,10,8.2606287,67.264557,19.218445000000003,0.0,1.2,0,6.6730709,6.9399939,31.710432,0,1,0,0,0,0.0,0.0,1.8684598000000001,0.42262781,0.13346142,0,0,75.525185,7.0956988,0,0.0,0,0.0,0.0,0,0.0,1,0,1
1047,193,13-Nov-61,1,35.0,1,5,8,10,104.98143,219.41057,32.030739000000004,0.0,1.25,0,1.2812296,15.081141,99.695679,0,0,0,1,0,40.038425,16.015369,6.406148,1.0765886999999998,0.0,0,0,338.80585,18.373188,0,0.0,0,0.0,0.0,1,0.0,0,0,2
111,4,12-Oct-61,0,65.900002,0,0,1,9,283.3024,280.26898,19.218445000000003,0.0,5.0,0,0.0,14.894294,51.249184,1,0,0,0,0,0.0,0.0,5.7254949,4.1072755,0.37369198,1,0,681.44452,20.122644,0,0.0,0,0.0,0.0,1,0.0,0,0,5
1139,203,17-Nov-61,1,63.0,1,3,6,10,549.72632,174.56753999999998,24.023054000000002,0.0,5.5,0,0.40038425,2.4023056,10.730298,0,1,0,1,0,110.50605,72.069168,5.3384566,0.97871709,0.0,0,0,772.33997,73.448265,0,0.0,0,0.0,0.0,0,0.0,0,0,6
631,39,26-Oct-61,1,31.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,5
790,70,29-Sep-61,1,37.0,0,6,8,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1063,83,13-Sep-61,1,27.0,1,4,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
339,56,24-Sep-61,1,20.0,1,2,4,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
293,20,19-Oct-61,1,30.9,1,3,5,9,45.433456,205.4772,3.203074,3.203074,0.0,0,1.601537,1.8684598000000001,17.616907,1,0,0,0,0,0.0,0.0,6.406148,1.1344221,0.0,1,0,302.64032000000003,8.3413391,0,0.0,0,0.0,0.0,0,0.0,0,1,5
672,50,30-Nov-61,1,28.0,1,5,7,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
839,20,24-Nov-61,1,49.0,0,2,3,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,6
949,15,14-Sep-61,1,23.0,1,1,3,10,202.06248,75.27224,0.0,0.0,2.3099998999999998,0,6.6730709,13.679795,94.170372,0,1,0,0,0,0.0,0.0,1.0676913000000001,0.088974275,0.0,0,0,277.33472,6.7620454,1,40.038425,0,0.0,-40.038425,0,0.0,0,1,5
1081,218,12-Nov-61,1,21.0,1,3,6,2,34.766083,333.92047,40.038425,0.0,3.0,0,0.66730708,1.0676913000000001,17.136446,0,1,0,1,0,80.076851,32.778121999999996,8.0076847,0.66730708,0.0,0,0,383.90115,34.11274,0,0.0,0,0.0,0.0,0,0.0,0,0,1
662,136,14-Nov-61,1,87.0,0,0,1,6,69.532166,34.433044,0.0,0.0,9.0,0,0.0,0.53384566,5.1249185,0,0,0,0,0,0.0,0.0,0.53384566,0.044487137,0.0,0,0,111.17213000000001,0.044487137,0,0.0,0,0.0,0.0,0,0.0,0,1,3
568,25,08-Sep-61,0,45.0,0,0,1,9,0.0,115.31066000000001,0.0,0.0,2.25,0,1.8284214,1.0009606,7.2069163,1,0,0,0,0,0.0,0.0,1.3346142,0.17794856,0.0,1,0,163.35676999999998,2.0063698,0,0.0,0,0.0,0.0,0,0.0,0,0,6
297,45,11-Aug-60,1,24.0,0,3,5,10,37.172832,220.37149,0.0,3.203074,0.0,0,0.26692283,1.2678833999999999,19.538752,0,1,0,0,0,0.0,0.0,9.3422985,4.0705733,18.684597,0,0,258.50525,7.5405703,0,0.0,0,0.0,0.0,0,0.0,1,0,5
489,17,10-Oct-61,1,35.0,0,5,6,9,0.0,108.90451999999999,16.015369,2.5624592,2.5,0,1.0009606,1.0676913000000001,9.849453,0,0,1,1,0,48.046108000000004,8.0076847,0.80076849,0.066730708,0.0,0,0,120.91605,11.637835,0,0.0,1,16.015369,16.015369,0,0.0,0,0,3
931,163,15-Dec-61,1,19.0,1,1,1,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,272.26129,0,0,6
444,41,21-Jun-60,1,25.0,1,2,4,14,0.0,69.666862,24.023054000000002,0.0,0.0,0,1.601537,1.4680754999999999,11.370913,1,0,0,0,0,0.0,0.0,0.10276529,6.6816344,0.0,1,0,69.666862,16.290857,0,0.0,0,0.0,0.0,0,0.0,1,1,3
1316,69,03-Sep-61,1,46.0,0,0,1,12,38.8964,61.659176,24.023054000000002,0.0,0.0,0,1.601537,5.8189178,16.335678,1,0,0,0,0,0.0,0.0,71.53531600000001,7.4115577,4.8046112,1,0,110.96556000000001,28.231540999999996,0,0.0,0,0.0,0.0,0,0.0,0,0,1
16,3,11-Aug-60,1,38.0,0,4,6,10,4.1303144,164.95831,0.0,0.0,2.0,0,6.0991869,0.0,6.0858407,0,0,0,0,0,0.0,0.0,4.2707653,3.5589712,0.42707652,1,0,232.34932999999998,10.138618,0,0.0,0,0.0,0.0,0,0.0,1,1,5
1003,137,20-Nov-61,1,30.200001,1,4,6,14,8.2606287,368.19336,57.655331000000004,4.3241501,0.0,0,2.6692283,0.53384566,16.015369,0,1,0,1,0,0.0,0.0,6.539609400000001,0.40038425,0.0,0,0,441.15607,7.393762599999999,0,0.0,0,0.0,0.0,0,0.0,0,0,2
204,19,18-Sep-61,1,28.0,1,2,4,9,156.62598,137.73218,48.046108000000004,0.0,0.5,0,1.0143068000000002,0.73403776,8.1678391,0,1,0,1,0,9.6092224,3.2564585,0.20553058,0.75116527,0.0,0,0,358.41962,17.834227,0,0.0,1,11.210759,11.210759,1,0.0,0,0,2
193,35,06-Nov-61,1,22.0,1,3,5,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
49,7,02-Nov-61,1,30.0,1,4,6,10,199.65268,169.12231,48.046108000000004,0.0,0.0,0,0.0,2.6692283,8.5041618,0,1,0,1,0,16.816139,4.8046112,8.0076847,1.2678833999999999,0.0,0,0,451.73462,6.0724945,0,0.0,0,0.0,0.0,0,0.0,0,0,5
6,1,19-Oct-61,1,48.0,1,3,5,9,12.390944000000001,277.06588999999997,76.873779,0.0,1.25,0,9.3422985,0.21353826,54.452259,0,1,0,0,0,0.0,0.0,5.3384566,0.4448714,4.0038424,0,0,329.49523999999997,9.787169500000001,0,0.0,0,0.0,0.0,0,0.0,0,0,5
476,38,19-Nov-61,0,54.0,0,5,6,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,9.6092224,9.6092224,0,0.0,0,0,1
1162,75,06-Oct-61,1,22.0,1,2,4,10,4.1303144,184.17676,64.06147800000001,0.0,0.0,0,0.33365354,2.8694205000000004,28.603451,1,0,0,0,0,0.0,0.0,0.0,0.0,0.73403776,1,0,188.30706999999998,0.33365354,0,0.0,0,0.0,0.0,1,3.203074,0,1,6
335,11,13-Oct-61,1,22.0,1,4,6,9,8.2606287,183.85645,48.046108000000004,0.0,0.75,0,0.39771503,5.738841099999999,68.385628,0,0,1,1,0,0.0,0.0,0.48046109,1.0409991,6.406148,0,0,203.32783999999998,1.438714,0,0.0,0,0.0,0.0,0,0.0,0,1,6
515,78,27-Oct-61,1,34.0,1,2,4,10,592.7561,243.43362000000002,48.046108000000004,32.030739000000004,0.0,0,1.2678833999999999,2.5357667999999998,5.605379599999999,0,0,0,1,0,24.023054000000002,3.8436887000000004,20.019213,10.276529,22.421518,1,0,847.4005099999999,49.340683,0,0.0,0,0.0,0.0,1,12.812296,0,0,6
235,36,21-Sep-61,1,20.0,1,3,5,9,33.042515,105.70143999999999,24.023054000000002,3.203074,0.0,0,0.0,0.53384566,41.639961,1,0,0,1,0,57.655331000000004,0.80076849,4.2707653,0.95647341,0.0,1,0,143.54856999999998,4.9603157,0,0.0,0,0.0,0.0,0,0.0,0,0,5
266,15,07-Jun-60,1,24.0,1,5,7,10,12.390944000000001,590.9671599999999,78.475311,43.241501,1.0,0,20.019213,13.346142,49.647648,0,1,0,0,0,0.0,0.0,0.1601537,0.68065321,0.0,0,0,701.05188,63.941368000000004,0,0.0,0,0.0,0.0,1,40.038425,1,1,3
176,30,24-Oct-61,1,23.0,1,2,4,10,167.97653,259.44901,24.023054000000002,0.0,0.0,0,0.0,0.53384566,25.384361,1,0,0,0,0,0.0,0.0,3.0389163,0.65807593,2.4023056,1,0,499.49469000000005,2.5799203,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1229,79,01-Oct-61,1,19.0,1,1,3,10,258.1633,217.80903999999998,19.218445000000003,0.0,0.0,0,0.0,2.0019212,42.921192,1,0,0,0,0,0.0,0.0,2.6692283,0.35589713,0.0,1,0,485.58154,8.3635817,0,0.0,0,0.0,0.0,1,0.0,0,0,1
1357,123,21-Sep-61,1,35.0,0,7,8,10,0.0,160.95447,0.0,0.0,5.0,0,2.6692283,0.80076849,16.495831,1,0,0,0,0,0.0,0.0,0.92088377,0.066730708,0.0,1,0,208.19981,2.7359591,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1326,71,02-Oct-61,1,21.0,1,3,5,11,116.00601,241.03131000000002,16.015369,4.8046112,0.25,0,3.6034582000000004,6.0057635000000005,73.6707,0,0,1,1,0,3.203074,3.203074,3.203074,2.5090747,0.0,0,0,420.29803,15.401447000000001,0,0.0,0,0.0,0.0,1,1.601537,0,0,2
20,3,31-Oct-61,1,40.0,1,2,7,9,185.53818,249.03900000000002,0.0,288.27667,3.0,0,4.6711493,10.543451,53.811642000000006,0,0,0,1,0,48.046108000000004,35.233814,4.2707653,2.6247411,2.6692283,0,0,481.02176,330.80637,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1247,233,05-Nov-61,1,24.0,1,2,4,10,65.401855,182.25491,24.023054000000002,40.038425,0.0,0,8.0076847,14.413832999999999,47.085186,0,0,0,0,0,0.0,0.0,6.9399939,3.9148681000000005,0.80076849,0,0,248.61768999999998,52.441437,0,0.0,0,0.0,0.0,1,0.0,0,0,1
910,187,07-Nov-60,1,61.0,1,4,6,6,12.390944000000001,302.69049,0.0,0.0,4.0,0,10.943836,5.204995200000001,16.415754,0,1,0,0,0,0.0,0.0,4.0038424,13.306103,1.2678833999999999,0,0,437.599,32.257622,0,0.0,0,0.0,0.0,0,0.0,1,0,2
514,6,03-Oct-61,0,45.0,0,0,1,14,4.1303144,130.52527,16.015369,1.601537,1.25,0,0.0,3.4166121,12.780265,0,0,1,1,0,9.6092224,5.3384566,6.9933782,2.4245491,1.4013448999999998,0,0,201.92014,9.8450031,1,14.413832999999999,1,3.203074,-11.210759,0,0.0,0,0,3
751,43,20-Oct-61,1,22.0,1,1,3,10,8.2606287,148.14217,0.0,0.0,0.0,0,0.0,5.605379599999999,7.5272241,0,1,0,0,0,0.0,0.0,12.812296,0.48935851,2.4023056,0,0,217.2612,0.5053739,0,0.0,0,0.0,0.0,0,0.0,0,0,6
688,63,30-Jun-60,1,31.0,0,3,4,10,28.912201,254.64437999999998,48.046108000000004,11.210759,0.0,0,16.816139,21.754210999999998,51.23317,0,0,1,1,0,83.279922,38.757195,0.10276529,0.008563774,0.0,0,0,286.75964,67.59343,0,0.0,0,0.0,0.0,0,0.0,1,0,5
1182,114,08-Oct-61,0,56.0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
37,5,31-Oct-61,1,19.0,1,1,3,9,0.0,284.59314,48.046108000000004,44.843037,0.2,0,0.0,4.137304299999999,70.94809000000001,0,0,1,1,0,0.0,0.0,4.9647646,1.1477681,48.846878000000004,0,0,348.97491,45.990807000000004,0,0.0,0,0.0,0.0,0,0.0,0,0,3
817,80,07-Dec-61,0,41.0,0,0,2,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,11.210759,11.210759,1,113.70913,0,1,5
1218,185,27-Oct-61,1,37.0,1,5,8,10,0.0,181.77444,0.0,0.0,2.5,0,3.7903044,2.1086905,25.640608,0,0,0,0,0,0.0,0.0,4.2707653,2.9984333999999997,0.0,0,0,188.98135,6.7887378,0,0.0,0,0.0,0.0,0,0.0,0,0,6
434,41,21-Sep-61,1,18.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1383,278,13-Nov-61,1,21.0,1,0,2,1,4.1303144,132.92757,24.023054000000002,0.0,0.0,0,0.0,2.2688441000000004,16.976292,0,0,1,1,0,46.444571999999994,0.80076849,5.3384566,0.60502511,0.88084537,0,0,137.05788,1.4057937,0,0.0,0,0.0,0.0,0,0.0,0,0,2
389,32,23-Sep-61,0,42.0,0,1,2,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
1185,173,02-Nov-61,1,34.0,1,3,5,5,114.28244,81.678391,0.0,0.0,0.0,0,0.96092218,4.244072900000001,15.214602,0,0,0,0,0,0.0,0.0,5.4719181,3.4699969,16.015369,0,0,208.77313,6.032456400000001,0,0.0,0,0.0,0.0,0,0.0,0,1,5
725,132,08-Nov-61,1,22.0,1,1,3,14,0.0,172.16522,24.023054000000002,0.0,0.0,0,0.0,6.9399939,7.0467629,0,0,0,0,0,0.0,0.0,0.26692283,2.1175876000000002,0.0,0,0,172.16522,2.1175876000000002,0,0.0,0,0.0,0.0,0,0.0,0,0,4
135,20,21-Aug-60,1,24.0,1,3,5,9,30.635769,264.2536,40.038425,64.06147800000001,4.0,0,0.0,0.0,54.452259,0,0,0,1,0,120.11527,0.0,0.0,8.0076847,2.8026897999999996,1,0,334.9278,72.06916,0,0.0,0,0.0,0.0,1,4.8046112,1,1,1
1304,83,25-Nov-61,1,28.0,1,2,4,10,16.521257000000002,269.05823,40.038425,0.0,5.0,0,0.0,6.4862247,16.495831,1,0,0,0,0,0.0,0.0,3.9237657,1.4480563,0.0,1,0,380.07016,1.4480563,0,0.0,0,0.0,0.0,0,0.0,0,0,0
59,2,05-Sep-61,1,60.0,0,0,4,1,8.2606287,18.417675,0.0,0.0,1.0,0,0.0,0.26692283,1.3773218,0,1,0,0,0,0.0,0.0,3.3365355,0.27804461,0.0,0,0,26.678303000000003,0.27804461,0,0.0,0,0.0,0.0,0,0.0,0,0,3
162,27,07-Aug-60,1,19.0,1,1,3,10,28.912201,192.18443,0.0,0.0,0.0,0,0.0,2.0019212,49.727722,0,1,0,0,0,0.0,0.0,0.0,4.0038424,0.0,0,0,232.30739,4.4843035,0,0.0,0,0.0,0.0,0,0.0,1,0,1
421,24,17-Oct-61,1,43.0,1,5,7,9,1967.6268,365.15042,64.06147800000001,13.613064999999999,2.5,0,27.693243,0.1601537,43.241501,0,1,0,0,0,0.0,0.0,24.289978,1.8907033,2.4023056,0,0,2400.0417,43.19701,0,0.0,0,0.0,0.0,1,0.0,0,1,3
873,115,31-Oct-61,1,23.0,1,4,6,10,122.54308,183.21584,0.0,0.0,0.5,0,0.066730708,12.45195,40.198578000000005,0,1,0,0,0,0.0,0.0,3.8370156000000004,1.0815934999999999,1.601537,0,0,362.13300000000004,12.67939,0,0.0,0,0.0,0.0,1,0.0,0,0,3
1335,262,04-Dec-61,0,21.6,1,2,4,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,2
450,33,29-Nov-61,1,44.0,1,8,10,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,14.413832999999999,0,0.0,-14.413832999999999,0,22.982056,0,0,4
1312,255,20-Nov-61,1,33.0,1,4,7,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,2
47,5,17-Dec-61,1,18.0,1,2,3,10,0.0,148.94295,24.023054000000002,0.0,0.25,0,0.0,7.6073008,20.499674,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,185.77829,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
364,66,09-Nov-61,1,20.0,1,2,4,8,53.694088,152.94678000000002,0.0,3.203074,0.5,0,0.0,1.2011528,39.237656,0,0,0,1,0,0.0,0.0,6.9666858,1.601537,6.606339900000001,0,0,249.88235,7.367070200000001,0,0.0,0,0.0,0.0,0,0.0,0,0,5
148,8,08-Sep-61,1,65.0,0,1,2,1,12.390944000000001,52.85071899999999,0.0,0.0,3.0,0,0.0,0.58723027,5.925686799999999,0,0,1,1,0,5.1249185,1.2812296,1.0676913000000001,0.088974275,0.0,0,0,65.241661,2.6514335,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1067,202,19-Nov-61,1,28.0,1,6,8,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
761,115,29-Oct-61,1,24.0,1,4,6,9,22.375139,355.06076,40.038425,0.0,0.0,0,3.7369196000000002,2.0686522000000003,61.931435,0,1,0,0,0,0.0,0.0,0.93422991,4.6822715,0.0,0,0,456.71198,8.4191914,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1244,21,13-Jun-60,1,35.0,0,2,4,9,218.58373999999998,242.95316,45.643803000000005,0.0,1.5,0,2.3222287,9.3422985,49.375384999999994,0,0,1,1,0,64.06147800000001,52.85071899999999,9.368991900000001,1.8150753000000002,4.0038424,0,0,543.5356400000001,56.988021999999994,0,0.0,0,0.0,0.0,1,0.0,1,0,2
1422,98,26-Oct-61,1,26.0,1,5,7,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
74,11,21-Oct-61,1,35.0,1,7,9,10,41.303146000000005,59.25686999999999,0.0,0.0,1.0,0,3.0829587000000003,1.4013448999999998,10.249837,0,1,0,0,0,0.0,0.0,4.5910725999999995,0.64951217,0.40038425,0,0,140.59843,3.732471,0,0.0,0,0.0,0.0,0,0.0,0,1,0
1274,77,09-Oct-61,1,24.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1199,109,19-Sep-61,1,28.0,1,1,3,9,24.781887,84.881462,32.030739000000004,0.0,0.0,0,0.90753764,0.93422991,13.693141,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,109.66335,0.90753764,0,0.0,0,0.0,0.0,1,3.203074,0,0,3
1031,16,14-Sep-61,1,26.0,1,8,10,10,342.85342,180.17291,0.0,160.1537,2.0,0,4.2040348,7.313685400000001,40.198578000000005,0,1,0,1,0,8.0076847,0.0,2.7626513999999998,1.1377585,0.73403776,0,0,582.2832,172.70241000000001,0,0.0,0,0.0,0.0,0,0.0,0,0,5
679,50,11-Dec-61,1,55.0,1,4,6,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,2
1373,214,11-Dec-61,1,52.0,0,4,6,9,526.67108,336.32277999999997,0.0,16.015369,0.5,0,2.5357667999999998,3.203074,13.661110999999998,0,0,1,1,0,7.687377499999999,0.0,0.53384566,1.1922553,3.203074,0,0,943.07068,19.743391,0,0.0,1,288.27667,288.27667,0,0.0,0,1,2
667,95,26-Sep-61,1,17.0,1,2,3,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
97,6,16-Oct-61,1,17.0,1,4,3,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,2
1160,192,23-Oct-61,1,25.0,1,3,5,9,114.96563,270.33945,27.226129999999998,0.0,0.5,0,1.601537,8.3413382,49.56757,0,0,0,1,0,48.046108000000004,6.406148,4.2707653,2.8516257,21.353827,0,0,393.31273999999996,17.906075,0,0.0,0,0.0,0.0,0,0.0,0,0,2
419,22,27-Apr-60,1,47.0,1,1,3,12,375.89594,158.71231,44.042266999999995,0.0,0.75,0,0.0,3.6835351000000003,36.643166,0,1,0,0,0,0.0,0.0,52.4837,16.290634,26.692284,0,0,543.41669,22.536629,0,0.0,0,0.0,0.0,0,0.0,1,0,4
217,9,19-May-60,1,28.0,0,2,3,10,0.0,62.459942000000005,0.0,6.406148,1.0,0,2.6692283,6.0057635000000005,33.792431,0,0,0,0,0,0.0,0.0,4.0038424,1.0676913000000001,8.4080696,1,0,62.459942000000005,10.143067,0,0.0,0,0.0,0.0,0,0.0,1,0,5
258,17,26-Nov-61,1,18.0,1,2,4,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,1
161,11,18-Oct-61,1,28.0,1,3,5,10,0.0,222.61365,24.023054000000002,0.0,0.5,0,1.8684598000000001,2.0019212,1.2812296,0,0,1,1,0,0.0,8.0076847,13.346142,3.6479452000000006,0.0,0,0,290.67896,13.52409,0,0.0,0,0.0,0.0,0,0.0,0,0,4
345,73,13-Dec-61,0,22.0,1,2,4,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,4
254,25,10-Sep-61,0,23.9,0,0,1,8,0.0,41.639961,0.0,0.0,1.0,0,0.0,1.0676913000000001,3.0429204,1,0,0,0,0,0.0,0.0,4.8046112,1.5881908000000002,0.66730708,1,0,47.245342,1.5881908000000002,0,0.0,0,0.0,0.0,0,0.0,0,0,1
185,14,23-Sep-61,1,30.0,1,3,5,10,16.521257000000002,74.471474,24.023054000000002,0.0,0.0,0,1.2011528,0.26692283,11.531066000000001,0,0,0,0,0,0.0,0.0,2.5624592,0.41373041,0.0,0,0,93.395035,1.6148832,0,0.0,0,0.0,0.0,0,0.0,0,0,0
1026,54,04-Sep-61,1,43.0,0,3,4,10,175.55701000000002,141.73602,32.030739000000004,16.015369,1.5,0,3.6568427000000003,2.6692283,30.108896,1,0,0,0,0,0.0,0.0,2.1353827,5.5164056,1.0676913000000001,1,0,336.51147000000003,31.594766999999997,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1180,184,02-Nov-61,1,25.0,1,1,4,9,69.532166,203.3952,24.023054000000002,6.406148,5.0,0,2.0019212,11.063951,69.77896899999999,1,0,0,1,0,89.686073,64.06147800000001,3.0696127,0.21798699,0.0,1,0,277.73199,75.89061,0,0.0,0,0.0,0.0,1,0.0,0,0,5
157,26,23-Oct-61,1,24.0,1,2,4,11,840.60925,338.72507,32.030739000000004,32.030739000000004,1.0,0,5.3384566,2.6692283,13.773218,0,0,0,0,0,0.0,0.0,2.1353827,6.517365900000001,58.989943999999994,0,0,1233.7865,58.300392,0,0.0,0,0.0,0.0,0,0.0,0,0,2
641,35,06-Jun-60,1,19.0,1,0,2,7,0.0,174.56753999999998,64.06147800000001,1.601537,0.0,0,0.0,0.43775347,11.130682,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,179.37215,1.601537,0,0.0,0,0.0,0.0,0,0.0,1,0,2
1423,92,03-Oct-61,1,28.0,1,2,4,10,0.0,134.52911,0.0,0.0,0.40000001,0,1.2011528,1.5348064,8.3279924,0,1,0,0,0,0.0,0.0,2.5624592,1.0143068000000002,0.0,0,0,142.5368,2.2154596,0,0.0,0,0.0,0.0,0,0.0,0,0,3
951,64,22-Aug-60,1,30.0,1,3,5,12,298.78326,237.02747999999997,60.858406,0.0,0.0,0,2.0019212,7.674031299999999,70.067245,1,0,0,0,0,0.0,0.0,3.3365355,2.1465046,0.73403776,1,0,542.2169200000001,7.0311923,0,0.0,0,0.0,0.0,1,4.0038424,1,0,2
126,19,31-Oct-61,1,50.0,1,2,5,12,344.21674,268.25745,92.889145,9.6092224,4.0,0,5.3384566,6.2726865,33.31197,0,1,0,0,0,0.0,0.0,18.417675,12.945757,57.655331000000004,0,0,676.5356400000001,44.709576,0,0.0,0,0.0,0.0,0,0.0,0,1,3
305,42,22-Nov-61,1,26.0,1,2,3,5,544.91589,80.877617,0.0,0.0,2.0,0,0.0,1.601537,31.229971000000003,1,0,0,0,0,0.0,0.0,2.4023056,0.70067245,8.0076847,1,0,627.39508,0.70067245,0,0.0,0,0.0,0.0,1,0.0,0,0,4
